"Title",Rate,"Category",Year
"IO",4.7,"Adventure, Drama, Romance",2019
"Zoolander 2",4.7,"Action, Adventure, Comedy",2016
"The Twilight Saga: New Moon",4.7,"Adventure, Drama, Fantasy",2009
"Are We There Yet?",4.7,"Adventure, Comedy, Family",2005
"My Boss's Daughter",4.7,"Comedy, Romance",2003
"Look Who's Talking Too",4.7,"Comedy, Family, Romance",1990
"Howard the Duck",4.7,"Action, Adventure, Comedy",1986
"Fifty Shades Darker",4.6,"Drama, Romance",2017
"Confessions of a Teenage Drama Queen",4.6,"Comedy, Family, Music",2004
"Junior",4.6,"Comedy, Romance, Sci-Fi",1994
"Fifty Shades Freed",4.5,"Drama, Romance, Thriller",2018
"In the Land of Blood and Honey",4.5,"Drama, Romance, War",2011
"Sex and the City 2",4.5,"Comedy, Drama, Romance",2010
"Hannah Montana: The Movie",4.5,"Comedy, Drama, Family",2009
"Rings",4.5,"Drama, Horror, Mystery",2017
"LOL",4.4,"Comedy, Drama, Romance",2012
"Nutty Professor II: The Klumps",4.4,"Comedy, Romance, Sci-Fi",2000
"Look Who's Talking Now",4.4,"Comedy, Family, Romance",1993
"Grease 2",4.4,"Comedy, Drama, Musical",1982
"Fifty Shades of Grey",4.1,"Drama, Romance, Thriller",2015
"Norbit",4.1,"Comedy, Romance",2007
"Speed 2: Cruise Control",3.9,"Action, Adventure, Crime",1997
"The Love Guru",3.8,"Comedy, Romance, Sport",2008
"Celal ile Ceren",2.8,"Comedy, Romance",2013
"Date Movie",2.8,"Comedy, Romance",2006
"Gigli",2.5,"Comedy, Crime, Romance",2003
"Gunday",2.3,"Action, Drama, Romance",2014
"The Hottie & the Nottie",1.9,"Comedy, Romance",2008
